review,hotel#general,hotel#prices,hotel#design&features,hotel#cleanliness,hotel#comfort,hotel#quality,hotel#miscellaneous,rooms#general,rooms#prices,rooms#design&features,rooms#cleanliness,rooms#comfort,rooms#quality,rooms#miscellaneous,room_amenities#general,room_amenities#prices,room_amenities#design&features,room_amenities#cleanliness,room_amenities#comfort,room_amenities#quality,room_amenities#miscellaneous,facilities#general,facilities#prices,facilities#design&features,facilities#cleanliness,facilities#comfort,facilities#quality,facilities#miscellaneous,service#general,location#general,food&drinks#prices,food&drinks#quality,food&drinks#style&options,food&drinks#miscellaneous
"Buffet dimsum đa dạng, khá ngon, không gian phù hợp để tụ họp với gia đình, bạn bè. Rủ bạn bè đi chung để thử được nhiều món nhé. Buổi trưa khá đông khách, đi khung giờ giữa trưa hoặc xế chiều để khỏi đợi món lâu nha.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Bàn cần đầu tư hơn về cơ sở vật chất, đồ ăn như hàu hơi bé xíu. tuy nhiên đồ ăn ngon, nhân viên phục vụ dễ thương, đặc biệt là Nhất, Hân, Hạnh. Nếu mà có cơ hội thì sẽ quay trở lại Cảm ơn nhà hàng rất nhiều.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0
"Bữa hẹn hò rất thú vị trong không gian nhà hàng sang trọng và chuyên nghiệp , tôi rất vui khi được các bạn Vũ và Xuân Vy rất dễ thương và thân thiện còn tinh tế, đồ ăn rất chuẩn 5 sao và chắc chắn sẽ dắt gia đình vào lần sau",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Khách sạn có vị trí trung tâm thuận tiện để tham quan các vị trí khác trong trung tâm thành phố, phòng tiện nghi, sạch sẽ. Nhân viên dễ thương và nhiệt tình. Khách sạn có nhà hàng bán đồ chay rất ngon. Bữa ăn sáng mỗi ngày thay đổi 1 món nước rất ngon mang hương vị địa phương. Sẽ ủng hộ lần sau.",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
"Khách sạn phòng ốc rất đẹp, sạch sẽ sau khi sửa chữa. Cơ sở vật chất tiện nghi, với hồ bơi, nhà hàng,… Phục vụ ở đây vô cùng tốt, tất cả nhân viên được đào tạo chuyên nghiệp, rất hài lòng khi ở đây. Đặc biệt kể tên bạn Vân, Huy , Trâm và toàn thể nhân viên tại đây. Các bạn chăm sóc khách hàng rất tốt và chắc chắn sẽ trở thành các quản lý trong tương lai.",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Tôi cảm thấy rất hài lòng với nhà hàng này. Từ món ăn, không gian đến cách chào đón của nhân viên tại đây làm mình cảm thấy được tiếp đón. Nhân viên Huỳnh Như và Kim Nhung hướng dẫn tôi rất nhiệt tình. Không khí hôm nay có vẻ khá nhộn nhịp nhưng các bạn vẫn rất vui vẻ và lắng nghe tôi. Tôi thấy bạn Thảo bê món rất cật lực nhưng cũng rất vui vẻ với chúng tôi. Tôi không thể phàn nàn được điều gì ở đât cả. Tất cả đều tuyệt vời",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Hôm qua, tôi đã có một khoảng thời gian tuyệt vời ngay tại nhà hàng Signature. Thức ăn ngon, tầm nhìn tuyệt vời và cách phục vụ tuyệt vời làm cho đêm của tôi trở nên tuyệt vời. Cám ơn ông Thomas và ông Vinh vì đã cho chúng tôi cảm giác như ở nhà với những dịch vụ chu đáo và chuyên nghiệp. Cảm ơn bạn! ! ! ! !",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Tốt. Dịch vụ và chăm sóc khách xứng đáng. 🥰🥰🥰. Quay lại lần tiếp theo sẽ nghĩ đến nữa. Bưax sáng chất lượng, đồ ăn vs nước uống ngon! Lễ tân khá nhiệt tình, dễ mến. Dọn phòng cũng chu đáo và tỷ mỉ lắm luôn",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"-Không gian ấm cúng,món ngon,phục vụ thân thiện và nhiệt tình..-Whisper BarViThanh,Tâm,Hương,Tuyết,Trang,Thanh,Hải,Tiên-kem tươi ngon-Trà royal fruit ngon-Bánh thơm nhưng hơi ngọt so với khẩu vị của mình",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Phòng khá đẹp, tiện nghi, nhân viên nhiệt tình, rất chuyên nghiệp. Vị trí ngay Bến Nghé, Quận 1, rất đắc địa và thuận tiện đi lại bằng cả xe bus lẫn taxi. Trải nghiệm ở khách sạn tốt, muốn đến lần nữa",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Hôm nay mình có một buổi workshop mặt tại lầu 5 của khách sạn. Không gian rất thoáng, ấm áp. mọt thứ đều được chuẩn bị rất tốt. hình ảnh, âm thanh,.. Các bạn nhân viên của bên khách san nhiệt tình, cám ơn Thanh và các bạn Âu, Vy, Yến Nhi cùng cả team đã hỗ trợ chúng mình.",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tôi đang ơ khách sạn New World saigon, tôi thạt sư hài lòng với thức ăn và dịch vụ,  và ấn tượng với tôi có hai bạn Vân và Hiệp ơ tầng 10 club floor, hai bạn phục vụ rất tốt , vui vẽ, nhiệt tình . Tôi sẽ quay lại lần sau với khách sạn .",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tôi rất thích ở đây, khách sạn có sảnh đẹp, ăn sáng đa dạng, phòng sạch sẽ, hồ hơi đẹp tuyệt vời, tất cả nhân viên đều thân thiện đặc biệt là bạn Dash ( Thuận) đã hỗ trợ mình mang hành lý lên phòng, mình sẽ quay trở lại đây ở lần sau và sẽ dắt gia đình đến trải nghiệm.",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"Nước ngon, nhân viên nhiệt tình, chuyên nghiệp, duyên dáng , thân thiện( Kim,Hải,My) không gian sang trọng tôi và gia đình rất thích",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Gia đình chúng tôi 3 đêm mọi thưd hoàn hảo , nhân viên thân thiện hiéu khách . Ăn sáng ngon miệng  , nhiều món trà chiều.Phòng rộng đảm bảo chất lượng , gia đình chúng tôi sec quay lại đây lần sau , cảm ơn các bạn nhiệt tình giúp đỡ gia đình chúng tôi thời gian ở đây",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Quầy buffet tối nay rất đa dạng món, rất ngon. Gia đìnn tôi được bạn bè giới thiệu tới và cảm thấy rất hài lòng. Nhân viên Mai Quyên và các bạn phục vụ rất nhiệt tình. Nhà hàng có không gian và view đẹp.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Thức ăn ngon, các bạn phục vụ tốt, khung cảnh đẹp, sang trọng. Sẽ giới thiệu với bạn bè trong những lần sau hoặc có dip tiếp khách. Có một cảm xúc là hôm nay là ngày sinh nhật của tôi, vô tình các Em phục vụ nghe được và các Em mang ra tặng một bánh kem rất ngon... thật cảm xúc và ngưởng mộ phong cách chuyên nghiệp của nhà hàng",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Một buổi tối tuyệt vời tại khách sạn new world saigon, nhà hàng parkview cùng buffet hải sản tươi ngon đến từ đội ngũ nhân viên bếp và phục vụ. Sự phục vụ chu đáo và niềm nở từ bạn Tiến quản lí tới các bạn nhân viên Khánh, Vỹ, Tân, Vy, My đã góp phần tạo nên không gian sang trọng chuẩn 5 sao của nhà hàng. Khi có dịp chúng tôi sẽ quay lại tổ chức sinh nhật tại đây, cảm ơn bạn Tiến",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"bạn bè và tôi có một buổi trưa rất tuyệt vời tại Lavela, nhân vien nơi đây rất nhiệt tình và chu đáo. đặc biệt có quản lý Tuấn và bạn Trực rất chu đáo.  đồ ăn ngon và đa dạng .  tôm hùm rất ngon và tươi",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Giá Cao mà không gian trông có vẻ sang trọng , địa điểm trung tâm con đường kết nối sân bay và trung tâm thành phố Sài Gòn Hồ Chí Minh",0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Hoạt động yoga rất thú vị, tập xong cảm thấy tràn đầy năng lượng! Huấn luyện viên rất nhiệt tình và đầy chuyên môn, ngoài ra còn được sử dụng miễn phí nước Detox và trái cây! Hồ bơi sạch và đẹp, đúng chuẩn 5 sao, phòng gym cực kì sang trọng, ngoài ra còn có bàn tennis, không gian ở đây vô cùng thoáng đãng!",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"Qua buổi tập đầu tiên ở chương trình Sharaton Gathering Wellness, tôi rất thích từ không gian tập đến các huấn luyện viên.- Không gian tập nhẹ nhàng thoáng mát.- PT hướng dẫn nhiệt tình, các cộng sự vui vẻ, dễ thương.Và tôi thật sự hứng thú khi biết được đây là CT dành cộng đồng mang tính chất toàn cầu như thế này. Rất cám ơn Khách sạn Sheraton và các nhân viên. Chúc sức khoẻ và thành công.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Hôm nay tôi có ghé sử dụng buffet tại nhà hàng mermaid và tổ chức sinh Nhật cho con trai tôi. Tôi khá hài lòng tại nơi đây, vì mọi thứ rất tuyệt, đặc biệt bạn Diễm Phúc đã phục vụ tôi khá tốt, vui vẻ, hoà đồng",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"do an ngonnhan vien phuc vu nhiet tinh: Phuong, Tram, Thanh, My khong gian am ap, moi thu deu rat chuyen nghiep, rat vui khi den day và se quay tro lai, cam on tat ca mn da mang den trai nghiem tuyet voi cho toi, hahahhhhhhhhhhhhhhhhhhhhhhhhhhhhh",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Món ăn ở buffet trưa rất ngon, nhất là món bún thái và thăn bò nướng. Nhà hàng trang trí nhìn rất đẹp và view rất thích hợp để có nhưngz buổi hẹn hò hay tiệc tùng. Nhân viên thao tác nhanh và nhiệt tình nhất là bạn Kiên , bạn Nam",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Tôi đến khách sạn Windsor trong dịp hội họp vài tuần trước và lưu trú 4 đêm tại đây. Khách sạn rất đẹp, rực rỡ, nhân viên thân thiện, luôn tươi cười đón tiếp tôi và mọi người, tôi được ăn sáng tại 2 nơi khác nhau, lầu 5 và lầu 4, thức ăn ngon và phong phú. Nhưng dường như hơi vắng khách do dịch bệnh.Sẽ giới thiệu cho mọi người về khách sạn Windsor.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
Khách sạn Nikko cung cấp dịch vụ rất tốt. Các nhân viên đều lịch sự. Xin cảm ơn anh Kiệt và anh Hải ở lễ tân khi đã nhiệt tình hỏi thăm và hỗ trợ tôi về việc ở thêm. Khách sạn nằm gần vị trí trung tâm với khu mua sắm kế bên nên việc đi lại cũng như mua sắm rất tiện lợi.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Hôm nay tôi có ăn trưa tại nhà hàng. Menu gọi món khá đa dạng, giá cả khá ổn so với các khách sạn 5 sao khác. Món ăn chuẩn vị người Hoa, rất hợp khẩu vị của tôi. Bạn nhân viên tư vấn và phục rất nhiệt tình ( Sơn, Châu, Thư). Sẽ giới thiệu gia đình đến dùng thử.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
"Không gian nhà hàng thoáng mát, thoải mái, món ăn ngon, nhân viên phục vụ tốt, thân thiện như các bạn Hân, Trực, Thảo. Mình đi với gia đình cảm thấy rất vui, nếu được sẽ quY lại cùng gia đình 1 lần nữa, cảm ơn nhà hàng rất nhiều",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"hôm nay ghé whisper uống cà phê và dùng bửa, thật sự bất ngờ về sự phục vụ tại đây dù khách rất đông nhưng các bạn dđều thay phiên nhau take care các bàn khác nhau trong đó có bàn của mình rất kỷ và chu đáo. Các bạn nhân viên (Trang, Vanh, Thanh, Minh) phục vụ nhiệt tình. Highly recommend",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Trải nghiệm rất tốt và không thể không trở lại khách sạn này! Từ cơ sở vật chất đến chất lượng dịch vụ 100/10, đặc biệt là các bạn nhân viên lễ tân và Sam!",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Buffet hải sản ở nhà hàng Park View vừa ngon vừa tươi. Nhân viên Khánh, Cường, Liên, Vỹ, Cang, Đức Anh nhiệt tình, thân thiện, dễ thương, phục vụ xuất sắc, niềm nở với khách hàng. Chất lương xứng đáng với giá tiền.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Mình đến vào dịp Noel. Mọi thứ về cơ sở vật chất, ăn uống, dịch vụ đều thoả mãn được nhu cầu nghỉ dưỡng sức của mình. Số tiền bỏ ra là 1 nhưng giá trị tinh thần mang lại rất nhiều. Trong chuyến đi mình được 1 bạn tên Quỳnh Nhi hỗ trợ trong suốt quá trình ở tại đây. Nhân viên khách sạn từ sảng tầng trệt, đến lễ tân và phục vụ nhà hàng/phòng ốc đều rất lịch sự, chu đáo, tận tình để đảm bảo khách hàng thật sự có một kì nghỉ thư giãn.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Lễ tân nhanh nhẹn, nhiệt tình, chuyên nghiệp. Đặc biệt là anh Đức cực kì tâm lý và hiểu khách hàng. Phòng óc sạch đẹp, kiến trúc ấn tượng, các bạn nhà hàng cũng rất nhiệt tình, nhìn chung tốt, có dịp sẽ quay lại",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Khách sạn tuyệt vời với các tiện nghi tuyệt vời và bữa ăn sáng tốt. Lý do chính khiến tôi trở lại khách sạn là người đàn ông tuyệt vời Dương Hà, người đã hết lòng giúp chúng tôi những việc cần làm ở Sài Gòn và nói với chúng tôi nơi nào tốt để ăn và những thứ tốt nhất để xem. Anh ấy rất hữu ích, mẹ tôi hiện đang tìm cách đặt khách sạn và các thành viên khác trong gia đình tôi.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Khách sạn nhân viên phục vụ tốt, tôi hay tiếp khách và sử dụng các dịch vụ ở đây rất chu đáo, đồ uống ngon và sạch, không giận yên tĩnh. Các bạn nhân viên hòa đồng, thân thiện. Happy. Chị Vì, Thanh, Kim, Trâm, Tâm, Thu....nơi tiếp khách và xử lý công việc hiệu quả.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Khách sạn rất đẹp cũng như dịch vụ rất tốt. WOWWWWWWW. Dịch vụ 5 sao không thể chê nhất là các bạn lễ tân ở sảnh😘😘😆😘😘😘😘😘,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Buổi sinh nhật 12 năm nhà Bitexco diễn ra rất ấm cúng  và vui vẻ . Không gian phòng tiệc sang trọng , đồ ăn hợp khẩu vị của mình rất tuyệt Cảm ơn các bạn phục vụ  Tính ,Âu , Thanh phục vụ bàn mình râga vui vẻ và nhiệt tình. Cảm ơn các bạn rất nhiều nha",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Một năm sauNó yên tĩnh hơn năm ngoái, có thể là do sự bùng phát virusChúng tôi nhận thấy có rất nhiều người châu Á hơn trước và mọi người đeo mặt nạChất lượng trà chiều không nổi bật.Chất lượng của bữa tối tự chọn không tươi lắmChúng tôi đã có 5 bữa tiệc buffet cho gia đình và một món ănBên cạnh thức ăn, mọi thứ khác đều tuyệt vời",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"Anh Tí Bellman nhiệt tình và thân thiện, khách sạn có không gian sang trọng đẳng cấp, mọi thứ đều sạch sẽ và tuyệt vời, buffet sáng đầy đủ thức ăn và ngon, đặc biệt có hồ bơi vô cực siêu đẹp, đánh giá 10/10 và sẽ tiếp tục đặt phòng vào những dịp sắp tới ❤️",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"Hôm nay tôi có một cuộc họp tại khách sạn, tôi cảm thấy thái độ nhân viên rất tốt, luôn take care tới khách hàng. Trạng thái luôn vui vẻ, nhiệt tình. Tôi cảm thấy hài lòng về các dịch vụ tại khách sạn",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Dịch vụ tốt: chị Mỹ Duyên rất nhanh nhẹn và khéo léo. Gia đình mình vô cùng hài lòng với cách phụ vụ của chị.Món ăn ngon miệng, bản thân thích món gỏi tôm sú. Có vị chua ngọt vừa miệng ngừoi châu á và rất khai vị. Ngoài ra mình thích bánh mì tặng kèm.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Đây là lần đầu tiên mình đến đây trải nghiệm. Mình rất thích nơi đây, cơ sở vật chất tốt. Đặc biệt là về nhà hàng rất nhiệt tình, dễ thương đặc biệt là bạn Bình, Thanh, Phát. Mình nhất định sẽ quay lại vào lần sau cùng với gia đình.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Bạn Nicky dễ thương, niềm nở với khách hàng, take care toàn tâm toàn ý với khách hàng. Nên cần những bạn nhân viên như bạn Nicky để khách hàng có những trải nghiệm tốt nhất khi đến với khách sạn cũng như những dịch vụ tại khách sạn.Dịch vụ của khách sạn rất tốt.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Mermaid buffet lunch 19/4/2023, đồ ăn rất ngon đặc biệt là món tôm hùm nướng phô mai và bún thịt bò xào. Nhân viên nhiệt tình phục vụ cực kì chu đáo nhất là bạn Như và bạn Nam. Không gian nhà hàng đẹp và sang trọng",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Hôm nay được dịp hội tụ bạn bè lâu ngày không gặp, cũng là lần đầu tiên đến với buffet hải sản lavela. Bữa ăn có nhiều hải sản chế biến theo sốt đa dạng, tôm hùm nướng phô mai tươi ngon. Nhân viên phục vụ Nhung và Tài chu đáo, tận tình. Một trải thật tuyệt vời.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Kì nghỉ tại Ks rất tốt. Dịch vụ và các bạn tiếp tân thân thiện. Kent, Daisy & Nguyen rất dễ thương và nhiệt tình. Sẽ ghé lại nơi này những lần sau 🥰.  Mọi thứ rất ok nhé. 🥰🥰🥰🥰🥰🥰🥰🥰🥰 Kì nghỉ tại Ks rất tốt. Dịch vụ và các bạn tiếp tân thân thiện. Kent, Daisy & Nguyen rất dễ thương và nhiệt tình. Sẽ ghé lại nơi này những lần sau 🥰",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Rất đáng để quay lại . Đồ ăn ngon kèm theo thức uống tuyệt vời , tuy nhiên món gà hơi khô cần phải cải thiện . Nhân viên nhiệt tình vui vẻ take care khách rất tốt . Sẽ đến vào những lần sau . Chân thành cám ơn",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Không gian sang trọng được bày trí đẹp mắt , view chup hình sống ảo đẹp,  đồ ăn thức uống ngon miệng hợp khẩu vị , nhân viên phục vụ nhiệt tình chu đáo quan tâm đên khách . Cảm ơn bạn Trâm , Trinh , Thanh , Vinh , Âu , Tính đã giúp đỡ mình trong suốt buổi tiệc",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Đã trải nghiệm 1 đêm ở La Vela Saigon hotel, trúng dịp cận noel nên khách sạn trang trí rất đẹpMình được chào đón niềm nở ngay từ mới bước vào, các bạn bell, lễ tân đều rất thân thiện. Mình đến khá sớm nên đợi nhận phòng. Dù vậy mình đã được mời welcome drink rất ngon!!Hồ bơi La vela là khỏi bàn, mình đã chụp được rất nhiều ảnh sống ảoChắc chắn sẽ quay lại khi có dịp. See you soonnnn",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"Phòng rộng, view đẹp, đủ tiện nghiNhà hàng phục vụ ăn sáng ngon, đầy đủ mónThái độ nhân viên thân thiện, hỗ trợ nhiệt tìnhHồ bơi và spa chưa có thời gian trải nghiệm, sẽ quay lại lần sauRất hài lòng với Nhi sale",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
